RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,0,.,.,63 %,51 %,-3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1262,17,0,0,0,0,0,0,0,0,3,45,14,11,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,于,晚秋,四川劲浪体育
0,3,27 %,64 %,58 %,33 %,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,998,5,2,1,0,0,3,1,0,1,2,4,1,3,1,1,1,3,2,4,1,0,0,0,0,0,0,0,0,False,4,0,于,鋆炜,天津渤海
0,5,36 %,55 %,57 %,14 %,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,1277,7,2,3,0,1,0,3,1,1,0,1,3,3,0,0,0,4,4,2,1,0,1,0,0,0,0,0,0,False,17,0,仲,慧,上海光明优倍
0,23,44 %,73 %,50 %,43 %,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1073,12,8,15,3,3,11,8,5,6,0,6,5,1,1,1,2,20,9,13,1,0,1,0,0,2,0,0,0,False,1,0,任,凯懿,北京汽车
0,0,.,.,80 %,66 %,-6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1761,18,0,0,0,0,0,0,0,0,6,65,6,14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,倪,非凡,江苏中天钢铁
0,8,75 %,75 %,.,.,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1081,5,7,1,1,1,5,6,0,2,0,0,0,0,0,0,0,3,1,0,0,0,1,4,1,5,0,0,0,False,11,0,关,瑞格,北京汽车
0,19,48 %,80 %,.,.,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1027,20,11,8,4,5,38,28,4,14,0,0,0,0,0,0,2,12,0,8,2,1,8,2,0,4,0,3,0,False,6,0,刁,琳宇,江苏中天钢铁
0,74,46 %,72 %,59 %,44 %,54,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1051,13,32,42,7,0,20,11,2,10,1,14,10,5,0,2,9,68,26,40,3,3,4,6,1,5,0,2,0,False,5,0,刘,晏含,八一南昌
0,37,46 %,65 %,59 %,38 %,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1077,11,13,24,3,3,9,13,0,10,2,13,11,7,1,0,7,33,13,14,4,1,5,1,2,1,0,0,0,False,5,0,刘,晓彤,北京汽车
0,3,18 %,47 %,38 %,33 %,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1730,3,1,2,0,0,0,6,0,0,2,13,7,2,7,8,1,3,6,5,1,1,1,0,0,0,0,1,0,False,16,0,刘,晓楠,河北海瑞
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1086,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12,0,刘,梦瑶,北京汽车
0,66,35 %,69 %,73 %,64 %,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1273,18,19,47,6,6,30,14,2,9,9,63,6,9,6,5,11,56,18,54,17,4,7,4,0,5,0,0,0,False,3,0,刘,梦雅,云南大学滇池学院
0,1,100 %,100 %,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,990,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,19,0,刘,泽宇,上海光明优倍
0,0,.,.,.,.,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1003,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10,0,刘,立雯,天津渤海
0,2,50 %,50 %,.,.,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1260,11,1,1,1,1,8,6,1,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,1,0,False,15,0,刘,美玲,四川劲浪体育
0,0,0 %,0 %,.,.,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,289,1732,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,9,0,刘,雨,浙江嘉善西塘古镇
0,9,50 %,63 %,.,.,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,988,16,5,4,6,4,23,21,2,7,0,0,0,0,0,0,0,4,1,1,1,1,5,1,0,3,0,0,0,False,16,0,卞,雨倩,上海光明优倍
0,9,47 %,76 %,33 %,33 %,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1055,6,1,8,1,0,5,1,0,2,0,1,1,0,1,0,1,8,0,5,2,1,5,1,0,0,0,0,0,False,3,0,史,沛鑫,八一南昌
0,15,26 %,64 %,50 %,35 %,-3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1780,11,2,13,2,1,14,12,1,2,10,36,34,16,2,6,2,13,12,19,4,0,3,1,1,4,0,1,0,False,11,0,叶,佳婧,福建安溪铁观音
0,89,43 %,72 %,73 %,58 %,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1021,20,36,53,6,4,23,33,6,8,1,35,7,9,1,7,10,77,22,52,11,7,11,8,0,5,0,5,0,False,12,0,吴,晗,江苏中天钢铁
0,10,50 %,50 %,.,.,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,818,13,8,2,3,4,19,16,2,10,0,0,0,0,0,0,0,2,1,0,1,0,6,4,0,1,1,1,0,False,2,0,周,妤婕,八一南昌
0,22,24 %,56 %,61 %,48 %,-10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1143,15,3,19,6,0,15,4,0,3,10,60,33,17,2,4,5,21,18,28,11,4,3,1,0,3,0,0,0,False,1,0,周,淼,河北海瑞
0,36,38 %,71 %,.,.,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1028,18,18,18,6,7,13,18,0,5,0,0,0,0,0,0,3,22,3,19,7,4,14,7,0,5,0,11,0,False,3,0,周,馨忆,江苏中天钢铁
0,17,38 %,62 %,33 %,33 %,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1276,16,7,10,5,1,21,5,0,4,1,1,1,0,0,0,3,11,3,7,3,2,6,5,0,4,0,0,0,False,6,0,和,秋兰,云南大学滇池学院
0,54,40 %,56 %,46 %,35 %,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1252,18,17,37,5,2,31,16,3,4,10,33,24,11,10,7,13,49,28,21,9,4,11,3,0,3,0,4,0,False,7,0,唐,巍丹,四川劲浪体育
0,5,18 %,55 %,72 %,36 %,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,4197,5,4,1,1,3,8,0,0,3,3,9,3,9,1,0,1,2,3,4,1,0,3,0,0,2,0,0,0,False,12,0,奚,希,广东恒大
0,3,0 %,0 %,100 %,0 %,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1009,8,3,0,3,1,12,2,0,8,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,0,0,2,0,False,16,0,姚,迪,天津渤海
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,0,姜,妙芸,河北海瑞
0,0,.,.,68 %,61 %,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1287,12,0,0,0,0,0,0,0,0,0,17,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,孔,瑞,云南大学滇池学院
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,0,孙,小轩,辽宁华君
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,16,0,孙,平媛,河南银鸽投资
0,65,51 %,85 %,58 %,33 %,48,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1239,15,36,29,7,8,27,21,2,16,1,4,2,3,1,1,4,55,7,37,5,0,8,2,0,1,0,0,0,False,19,0,孙,杰,山东体彩
0,62,31 %,72 %,57 %,45 %,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1278,21,20,42,7,5,33,23,2,6,14,103,52,29,5,27,12,53,17,69,11,7,12,4,0,5,0,0,0,False,8,0,孙,樊琼,云南大学滇池学院
0,20,48 %,83 %,.,.,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1228,11,6,14,2,1,22,5,1,6,0,0,0,0,0,0,2,14,1,10,0,2,6,5,0,8,0,5,0,False,8,0,孙,汝晗,山东体彩
0,1,.,.,.,.,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1200,13,1,0,2,1,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,7,0,孙,海平,辽宁华君
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,False,9,0,孙,燕,河南银鸽投资
0,0,.,.,81 %,50 %,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1006,12,0,0,0,0,0,0,0,0,0,18,3,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,孟,子旋,天津渤海
0,24,46 %,62 %,.,.,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,986,21,18,6,4,9,34,18,4,9,0,0,0,0,0,0,5,6,0,2,0,0,6,9,0,2,0,0,0,False,2,0,季,晓晨,云南大学滇池学院
0,0,.,.,65 %,41 %,-3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1238,7,0,0,0,0,0,0,0,0,3,14,4,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,宋,欣瑜,山东体彩
0,75,41 %,78 %,69 %,53 %,51,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1240,17,33,42,1,4,21,24,3,12,3,47,23,14,1,0,9,61,11,56,11,2,14,10,0,5,0,0,0,False,9,0,宋,立琪,山东体彩
0,40,38 %,74 %,67 %,47 %,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1232,12,14,26,6,0,12,2,0,6,3,20,7,9,1,3,6,38,14,37,5,1,6,2,0,0,0,3,0,False,12,0,宋,美丽,山东体彩
0,0,.,.,74 %,64 %,-5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1207,21,0,0,0,0,0,0,0,0,5,63,13,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15,0,宫,美子,辽宁华君
0,23,34 %,75 %,.,.,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1158,15,4,19,2,2,14,8,0,5,0,0,0,0,0,0,1,19,8,23,5,0,7,2,0,3,0,0,0,False,18,0,屈,梦瑶,河北海瑞
0,24,35 %,67 %,39 %,28 %,-11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,4201,17,6,18,5,3,10,12,0,3,13,17,19,7,1,4,5,21,1,19,12,2,2,0,0,2,0,2,0,False,17,0,左,子凡,河北海瑞
0,13,55 %,55 %,.,.,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1726,9,7,6,0,2,3,4,0,7,0,0,0,0,0,0,0,6,4,0,0,1,0,5,0,4,0,0,0,False,16,0,张,世琦,八一南昌
0,17,63 %,74 %,.,.,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1237,11,5,12,1,0,17,11,1,10,0,0,0,0,0,0,1,12,3,2,1,0,12,5,0,11,0,0,0,False,3,0,张,倩,山东体彩
0,1,100 %,100 %,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,1135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,18,0,张,凤媚,广东恒大
0,4,38 %,63 %,.,.,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1147,3,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,3,0,2,3,0,1,0,0,0,0,1,0,False,5,0,张,天宇,河北海瑞
0,13,26 %,46 %,0 %,0 %,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1097,12,4,9,1,0,11,4,0,2,0,0,1,0,0,0,5,10,11,8,3,2,8,3,4,3,0,0,0,False,2,0,张,婧,福建安溪铁观音
